0920230511908100000601102LUIS                     ALDA                     MOLINA                   M00000000          000N
0920230511908100003001101CARLOS                   CLEMENTE                 BUELTA                   M00000000          011N
0920230511908100003001101SAMUEL                   RAMOS                    MOLINA                   M00000000          011S
0920230511908700000600100MARIA ESTELA             RICOTE                   MANJON                   F00000000          001N
0920230511908700003001703ANTONIO                  GARCIA                   RODRIGO                  M00000000          012S
0920230511908700003001703LUIS                     MARTIN-RUBIO             POTENCIANO               M00000000          011S
0920230511908700003001703MONTSERRAT               GARCIA                   RODRIGUEZ                F00000000          011S
0920230511908900000600201BIENVENIDO               ATANCE                   VALERO                   M00000000          003S
0920230511908900000600201FERNANDO                 SANZ                     VALERO                   M00000000          002N
0920230511908900003001302JESUS                    SALGADO                  MORENO                   M00000000          013S
0920230511908900003001302ROBERTO                  ATANCE                   PASCUAL                  M00000000          013S
0920230511909100000600401RUBEN                    DE LOPE                  NUEVO                    M00000000          004S
0920230511909100003001202ALBERTO                  SANTOS                   ALCALDE                  M00000000          012S
0920230511909100003001202CESAREO                  SANTOS                   ALCALDE                  M00000000          012S
0920230511909500000600503ADRIAN                   ABAD                     MARTIN                   M00000000          007S
0920230511909500000600503JUAN JOSE                AMATE                    ROSA                     M00000000          001S
0920230511909500000600503SERGIO                   AMATE                    SERAFIN                  M00000000          003S
0920230511909500003000000JULIO                    GARCIA                   MORENO                   M00000000          000N
0920230511909700000600100PEDRO                    BARRIOPEDRO              MAYOR                    M00000000          001N
0920230511909700003001003EUSEBIO                  LLORENTE                 PEREZ                    M00000000          006S
0920230511909700003001003JAVIER                   CLEMENTE                 GARCIA                   M00000000          005S
0920230511909700003001003LUIS ALFONSO             SEGOVIANO                MORENO                   M00000000          010S
0920230511909800000600000AURORA                   BATANERO                 GARCIA                   F00000000          000N
0920230511909800003001703JOSE ANTONIO             DE LA TORRE              BLAS                     M00000000          021S
0920230511909800003001703JULIO                    CALVO                    BARAHONA                 M00000000          006S
0920230511909800003001703NARCISO                  SIERRA                   MARTINEZ                 M00000000          008S
0920230511910400000601001MIGUEL                   LATORRE                  ALONSO                   M00000000          010S
0920230511910400003000000LAURA                    LATORRE                  ALONSO                   F00000000          000N
0920230511910600000602201BELEN                    GARCIA                   VIZUETE                  F00000000          021N
0920230511910600000602201LEONOR                   SOLA                     MILLANO                  F00000000          024S
0920230511910600003002202ALBERTO                  ESCOBAR                  FERNANDEZ                M00000000          024S
0920230511910600003002202MARIA ISABEL             DIAZ                     FERNANDEZ                F00000000          021S
0920230511910900000600901ANSELMO                  LOPE                     ANDREA                   M00000000          014S
0920230511910900000600901FRANCISCO                ROMAN                    RAMOS                    M00000000          005N
0920230511910900000701302ANGEL                    MARTINEZ                 SALAS                    M00000000          011S
0920230511910900000701302JESUS MANUEL             REFUSTA                  RILLO                    M00000000          015S
0920230511910900003000000MARIANO                  COLAS                    MERINO                   M00000000          000N
0920230511911000000603602ALFONSO ANTONIO          SANTOS                   VINDEL                   M00000000          034S
0920230511911000000603602ALFONSO                  CANO                     BUENO                    M00000000          024S
0920230511911000000603602SONIA                    ANTON                    SERRANO                  F00000000          014N
0920230511911000003001201JOSE ANTONIO             REGIDOR                  ABANADES                 M00000000          019S
0920230511911000003001201MARIA DEL PILAR          CANO                     SERRANO                  F00000000          006N
0920230511911200000602601ARACELI                  PICAZO                   MUÑOZ                    F00000000          027S
0920230511911200000602601JUAN                     JIMENEZ                  TOMAS                    M00000000          026N
0920230511911200003002902FERNANDO                 FREIRE                   GOMEZ                    M00000000          027S
0920230511911200003002902MARIA PAULA              GARCIA                   GOMEZ                    F00000000          032S
0920230511911400000600200ALFONSO                  ESTEBAN                  MAYOR                    M00000000          002N
0920230511911400003002303ANA BELEN                CRUZ                     SOTOCA                   F00000000          022S
0920230511911400003002303MARIA GEMA               RUIZ                     SOTOCA                   F00000000          010S
0920230511911400003002303MARIA GEMA               SOTOCA                   RODRIGUEZ                F00000000          014S
0920230511911500000601202ALEJANDRO                MARTINEZ                 CONCHA                   M00000000          012S
0920230511911500000601202EMILIANA                 GUTIERREZ                GUTIERREZ                F00000000          012S
0920230511911500003001201ANGEL                    CERDA                    NAVARRO                  M00000000          001N
0920230511911500003001201CONSOLACION              ALONSO                   ALONSO                   F00000000          012S
0920230511911500003001201DIONISIO                 CALONGE                  FERNANDEZ                M00000000          011N
0920230511911600000600803FRANCISCO JAVIER         GIL                      ESCUDERO                 M00000000          007S
0920230511911600000600803JOAQUÍN                  TRAPERO                  ESTEBARANZ               M00000000          009S
0920230511911600000600803JOSE TOMAS               PEREZ                    JARAUTA                  M00000000          001S
0920230511911600003000000FERMIN                   LOPEZ                    VILLANUEVA               M00000000          000N
0920230511911800000600000ANGEL                    HERRANZ                  GARCIA                   M00000000          000N
0920230511911800003001003JOSE ANTONIO             MOYA                     CORTINES                 M00000000          004S
0920230511911800003001003JOSE MARIA               MERLIN                   CORDOBA                  M00000000          011S
0920230511911800003001003JUAN CARLOS              HERNANZ                  MARTINEZ                 M00000000          006S
0920230511911900000600900ENRIQUE                  CASADO                   ARAGONES                 M00000000          009N
0920230511911900003005303ELVIRA                   CALVO                    GARCIA                   F00000000          037S
0920230511911900003005303MARIA LUISA              ALBA                     HERVIAS                  F00000000          033S
0920230511911900003005303SULEIKA                  SANCHO                   SANCHEZ                  F00000000          037S
0920230511912200000603202EVA CLARA                SANZ                     ESPADA                   F00000000          031S
0920230511912200000603202JOSE LUIS                SANCHEZ                  CARRASCO                 M00000000          034S
0920230511912200003003001ISMAEL                   PARDOS                   JULIAN                   M00000000          031S
0920230511912200003003001JULIO                    JULIAN                   LOPEZ                    M00000000          029N
0920230511912300000601701MARIA CONCEPCION         MORA                     MORENO                   F00000000          017S
0920230511912300003001200JOSE RAMON               SANCHEZ                  AGUIRRE                  M00000000          012N
0920230511912300251702802ENCARNACION EUGENIA      CATALAN                  CATALAN                  F00000000          022S
0920230511912300251702802MARIA DEL MAR            GARCIA                   VAZQUEZ                  F00000000          023S
0920230511912300251702802SOCORRO                  MUÑOZ                    GAYOSO                   F00000000          011N
0920230511912500000601902ALVARO                   VARA                     RUIZ                     M00000000          020S
0920230511912500000601902FELIPE                   ARROYO                   BERMEJO                  M00000000          003N
0920230511912500000601902LUIS ANDRES              GARCIA                   PEREZ                    M00000000          016S
0920230511912500002701501JORGE                    SANZ                     GARCIA                   M00000000          017S
0920230511912500002701501JOSE LUIS                AYLLON                   SÁNCHEZ                  M00000000          013N
0920230511912500003000000JOAQUIN                  FRIAS                    LANZA                    M00000000          000N
0920230511912500003000000JOSE MANUEL              IBAÑEZ                   DORADO                   M00000000          001N
0920230511912700000604002FRANCISCO JAVIER         LOPEZ                    LORENZO                  M00000000          043S
0920230511912700000604002JESUS                    GORDO                    SIERRA                   M00000000          037S
0920230511912700003003801AZUCENA                  SÁNCHEZ                  MARQUEZ                  F00000000          041S
0920230511912700003003801RAUL                     CONDE                    SUAREZ                   M00000000          035N
0920230511912900000602403JORGE                    RODRIGUEZ                PRIEGO                   M00000000          013S
0920230511912900000602403JUAN                     SOMOLINOS                SOMOLINOS                M00000000          016S
0920230511912900000602403MIGUEL                   SOMOLINOS                PARRA                    M00000000          019S
0920230511912900003000300ESPERANZA                DE COIG-O`DONNELL        MAGRO                    F00000000          004N
0920230511912900003000300PEDRO                    RODRIGUEZ                NIETO                    M00000000          003N
0920230511913200000605302ANGEL                    CUESTA                   DOMINGUEZ                M00000000          050S
0920230511913200000605302MARIA DE LAS NIEVES      DE PEDRO                 RUBIO                    F00000000          056S
0920230511913200003001901FELIX                    GARCIA                   BLANCO                   M00000000          021S
0920230511913200003001901FERNANDO                 ADALIA                   DE PEDRO                 M00000000          018N
0920230511913400000600201DOMINGO                  GARCIA                   VIEJO                    M00000000          002S
0920230511913400003001502AIDA                     GUTIERREZ                BERNABE                  F00000000          015S
0920230511913400003001502DONATO                   MORENO                   LOPEZ                    M00000000          015S
0920230511913600000600401ELEUTERIO                CHICHARRO                VILLAVERDE               M00000000          004S
0920230511913600000600401MAXIM                    MIRON                                             M00000000          004N
0920230511913600003000702RAQUEL                   JIMENO                   ALONSO                   F00000000          007S
0920230511913600003000702SALVADOR                 JIMENO                   CHICHARRO                M00000000          007S
0920230511913900000601702MARIA JOSE               CHUECA                   DIAZ                     F00000000          018S
0920230511913900000601702MONICA                   SAEZ                     ALFARO                   F00000000          017S
0920230511913900003001501ANGEL                    HERRANZ                  VIZCAINO                 M00000000          015S
0920230511913900003001501OSCAR                    ROMEO                    MUÑOZ                    M00000000          015N
0920230511914500000601602MAXIMO                   LAINA                    RINCON                   M00000000          014S
0920230511914500000601602MIGUEL                   GUERRERO                 DE LA RIVA               M00000000          019S
0920230511914500003001401JESUS                    GUERRERO                 MORALES                  M00000000          014S
0920230511914600000600400JOSE LUIS                GARCIA                   GALGO                    M00000000          004N
0920230511914600003003501FRANCISCO                LORENZO                  BENITO                   M00000000          035S
0920230511914700000601100RAFAEL                   TORIBIO                  ALADREN                  M00000000          013N
0920230511914700000601100RAMON ANGEL              LABAJO                   CABALLO                  M00000000          009N
0920230511914700003002603ANA                      CEZON                    HIDALGO                  F00000000          018S
0920230511914700003002603ANGEL                    GARCIA                   HERNANZ                  M00000000          021S
0920230511914700003002603LUIS                     BERLANGA                 CARRERA                  M00000000          014S
0920230511914800000602502ISMAEL                   TABERNERO                LARRIBA                  M00000000          019S
0920230511914800000602502JUAN CARLOS              GUERRERO                 MARTINEZ                 M00000000          031S
0920230511914800003001701JAVIER                   GUERRERO                 MARTINEZ                 M00000000          017S
0920230511915000000606603ISMAEL                   SANCHEZ                  VECINO                   M00000000          050S
0920230511915000000606603TIMOTEO                  SANCHEZ                  GUIJARRO                 M00000000          046S
0920230511915000000606603ZAIDA                    PLAZA                    BEAS PEREZ DE TUDELA     F00000000          037S
0920230511915000003002300IVAN                     MERENCIO                 FERNANDEZ                M00000000          025N
0920230511915000003002300MARIA                    PEREZ                    SCHNELL                  F00000000          021N
0920230511915300000600000MARIA PILAR              EMPERADOR                SALVADOR                 F00000000          000N
0920230511915300003001303CARLOS                   CABRA                    CABRA                    M00000000          007S
0920230511915300003001303DAVID ARTURO             GALVE                    SANZ                     M00000000          007S
0920230511915300003001303ROSA ISABEL              CABRA                    LLUVA                    F00000000          013S
0920230511915400000603202JESUS                    VILLAVERDE               BARRERO                  M00000000          029S
0920230511915400000603202TOMAS                    PUADO                    RODRIGUEZ                M00000000          035S
0920230511915400003001601JOSE LUIS                RODRIGUEZ                VILLAVERDE               M00000000          019S
0920230511915400003001601MARIA ISABEL             ESPADA                   SANCHEZ                  F00000000          014N
0920230511915500000600200DANIEL                   RAMOS                    GALVEZ                   M00000000          002N
0920230511915500000700300PABLO ADRIEL             RANZ                     ISIDRO                   M00000000          001N
0920230511915500000700300SANTIAGO SALVADOR        GONZALEZ                 REYES                    M00000000          005N
0920230511915500003003703JULIAN                   MARTINEZ                 YELAMOS                  M00000000          026S
0920230511915500003003703LUIS MIGUEL              FERNANDEZ                MONGE                    M00000000          022S
0920230511915500003003703PEDRO                    DEL OLMO                 REBOLLO                  M00000000          027S
0920230511915700000602802CARLOS                   BARAHONA                 SANZ                     M00000000          028S
0920230511915700000602802JUAN ANTONIO             SANZ                     SANZ                     M00000000          029S
0920230511915700003001601ANGEL LUIS               BARAHONA                 BARAHONA                 M00000000          016N
0920230511915700003001601MARCOS LUIS              BARAHONA                 VALLEJO                  M00000000          017S
0920230511916200000602301MARIAN                   ANDREI                                            M00000000          023S
0920230511916200003002902JAVIER ALBERTO           HERNANDO                 BENITO                   M00000000          032S
0920230511916200003002902JOSE LUIS                ROS                      MAORAD                   M00000000          027S
0920230511916300000602201JAVIER                   DE DIEGO                 HERNANDO                 M00000000          023S
0920230511916300000602201MIGUEL                   MERODIO                  IBAÑEZ                   M00000000          022N
0920230511916300003002502ANDRES                   CABADA                   BOLAÑOS                  M00000000          025S
0920230511916300003002502ISMAEL                   LOZANO                   MARTINEZ                 M00000000          025S
0920230511916500000601801EMILIO                   MINGUEZ                  GARCIA                   M00000000          018N
0920230511916500000601801SANDRA                   MINGUEZ                  GARCIA                   F00000000          018S
0920230511916500003002202CESAR                    ESTEBAN                  GUISADO                  M00000000          021S
0920230511916500003002202SONIA                    ATIENZA                  DEL CURA                 F00000000          023S
0920230511916900000600200CAROLINA                 LOPEZ                    NUÑO                     F00000000          002N
0920230511916900003001703BUENAVENTURA             GOMEZ                    DE LA HERA               M00000000          013S
0920230511916900003001703CARMINA                  GARCIA                   GONZALEZ                 F00000000          007S
0920230511916900003001703JULIAN                   REBOLLO                  LARRIUT                  M00000000          014S
0920230511917200000600000ENCARNACION              SEÑOR                    MARCOS                   F00000000          000N
0920230511917200003003602ANTONIO                  VILLAVERDE               FLORES                   M00000000          036S
0920230511917200003003602FRANCISCO JAVIER         CORTIJO                  PUADO                    M00000000          036S
0920230511917200252703201JESUS                    VILLAVERDE               SOTODOSOS                M00000000          033S
0920230511917200252703201JOSE ANTONIO             CASADO                   DIAZ                     M00000000          032N
0920230511917300000602301JESUS                    CARPINTERO               SANZ                     M00000000          017N
0920230511917300000602301JUAN PABLO               CARPINTERO               SANZ                     M00000000          020S
0920230511917300000602301SUSANA                   DE LA FUENTE             MERENCIO                 F00000000          009N
0920230511917300003001902JACINTO                  LOBO                     TERREN                   M00000000          019S
0920230511917300003001902LIDIA                    ANTON                    HUERTAS                  F00000000          019S
0920230511917500000601403ANGELES                  GARCIA                   ROY                      F00000000          009S
0920230511917500000601403MARIA LUCIA              ENJUTO                   CARDABA                  F00000000          011S
0920230511917500000601403MIGUEL ANGEL             PEREZ                    SOBRINO                  M00000000          009S
0920230511917500003000100JUAN PABLO               MARTINEZ                 NARANJO                  M00000000          001N
0920230511917700000602301CECILIO GUILLERMO        DE PEDRO                 CABALLO                  M00000000          023S
0920230511917700003003102ERNESTO FRANCISCO        SANZ                     MUÑOZ                    M00000000          028S
0920230511917700003003102RAMIRO ADRIAN            MAGRO                    SANZ                     M00000000          034S
0920230511917800000600501ANDRES                   GARCES                   SANCHEZ                  M00000000          005S
0920230511917800000700200MARCOS                   MARTINEZ                 RUIZ                     M00000000          002N
0920230511917800003001102ENRIQUE                  HERNANDEZ                POLO                     M00000000          011S
0920230511917800003001102ISIDRO                   HERNANDEZ                ABAD                     M00000000          011S
0920230511918100000603502CELIA                    PEREZ                    DEL OLMO                 F00000000          035S
0920230511918100000603502FORTUNATO                FELIPE                   PEREZ                    M00000000          036S
0920230511918100003000901FRANCISCO FELIPE         RUBIO                    MARTINEZ                 M00000000          010S
0920230511918100003000901JAVIER                   ORTEGA                   ALCAIDE                  M00000000          008N
0920230511918200000601001JAVIER                   ANGULLO                  CABRERA                  M00000000          010S
0920230511918200003001702LORENZO ANGEL            MONGE                    OROZCO                   M00000000          010S
0920230511918200003001702RICARDO                  JIMENEZ                  GUERRA                   M00000000          024S
0920230511918300000600100EVA                      SANZ                     CLARES                   F00000000          001N
0920230511918300003005103EDUARDO                  ITURBE                   LEÑERO                   M00000000          032S
0920230511918300003005103FERNANDO                 MARCHAN                  MORENO                   M00000000          039S
0920230511918300003005103ISABEL                   FERNANDEZ                BALLOVAR                 F00000000          031S
0920230511918300252801300MINERVA                  EMBUENA                  APARICIO                 F00000000          013N
0920230511918500000601502JUAN JESUS               ABAD                     GORDILLO                 M00000000          016S
0920230511918500000601502JULIO                    CUENCA                   ESTEBAN                  M00000000          000N
0920230511918500000601502VICTORIANO JAVIER        SANZ                     ALONSO                   M00000000          015S
0920230511918500003001301MARIA CARMEN             SUAREZ                   ALVAREZ                  F00000000          014S
0920230511918500003001301TERESA                   FERNANDEZ                JIMENEZ                  F00000000          012N
0920230511918600000602301DIEGO                    PARIENTE                 GONZALEZ                 M00000000          008N
0920230511918600000602301MIGUEL                   PORTILLO                 CHAMARRO                 M00000000          019S
0920230511918600000602301RUFINO                   PORTILLO                 MOMBLONA                 M00000000          019N
0920230511918600003004502ALVARO                   GONZALEZ                 SOPEÑA                   M00000000          045S
0920230511918600003004502ANGEL                    GONZALEZ                 SOPEÑA                   M00000000          046S
0920230511918700000602102CARLOS                   SERRANO                  GARCIA                   M00000000          020S
0920230511918700000602102GUSTAVO                  GARCIA                   GALLARDO                 M00000000          023S
0920230511918700003002101CARLOS                   ESTEBAN                  CASARRUBIOS              M00000000          000N
0920230511918700003002101DAVID                    HITA                     GARCIA                   M00000000          023S
0920230511918700003002101MARIA JUANA              BARANDA                  GOMEZ                    F00000000          020N
0920230511918800000601702MARIA MILAGROSA          GUTIERREZ                CABEZUDO                 F00000000          017S
0920230511918800000601702PILAR                    CABEZUDO                 ROMERO                   F00000000          017S
0920230511918800003001001JUAN ANTONIO             GARCIA                   BLASCO                   M00000000          010S
0920230511918800003001001MARIA TERESA             TORRALBA                 BERNIA                   F00000000          010N
0920230511919100000600401JESUS                    CRIADO                   JADRAQUE                 M00000000          004S
0920230511919100003000902DANIEL                   RECUERO                  ALONSO                   M00000000          009S
0920230511919100003000902MARIA DEL ROSARIO        OSORIO                   FERNANDEZ                F00000000          000N
0920230511919100003000902MARIA VICTORIA           DELGADO                  GOMEZ                    F00000000          009S
0920230511919300000600300ANSELMA                  PEREZ                    DE L SAZ                 F00000000          003N
0920230511919300003002503ISMAEL                   MEGIA                    PALANCAR                 M00000000          019S
0920230511919300003002503MANUEL                   CALVO                    DE LA TORRE              M00000000          020S
0920230511919300003002503SANTIAGO                 MEJIA                    VALLEJO                  M00000000          012S
0920230511919500000600600TERESA                   BLAS                     ROMERO                   F00000000          006N
0920230511919500003002303GERARDO                  LOZANO                   CABELLO                  M00000000          010S
0920230511919500003002303MARIA ADELA              PEREZ                    FLORIDO                  F00000000          018S
0920230511919500003002303VICENTE                  PEREZ                    PASCUAL                  M00000000          018S
0920230511919700000600000ANA MARIA                GONZALEZ                 GARCIA                   F00000000          000N
0920230511919700003002803DANIEL                   GARRIDO                  GARRIDO                  M00000000          020S
0920230511919700003002803ELISEO                   MARIGIL                  DE LA CAL                M00000000          030S
0920230511919700003002803LUIS                     CATALINAS                CHICHARRO                M00000000          006S
0920230511919800000600200MARIO ANTONIO            LAFARGA                  ROSELL                   M00000000          002N
0920230511919800003000000JOSE CARLOS              MORATILLA                MACHUCA                  M00000000          000N
0920230511919800253000701GUILLERMO                ORTEGA                   ORTIZ                    M00000000          007S
0920230511919900000600501CIRILO                   VERGARA                  GARCIA                   M00000000          005S
0920230511919900000600501MANUEL                   PERDICES                 JODRA                    M00000000          005N
0920230511919900003000602JULIO ANTONIO            ARIAS                    TORCAL                   M00000000          005S
0920230511919900003000602JULIO ANTONIO            ARIAS                    TORCAL                   M00000000          007S
0920230511919900253100400AIRE                     DE ANDRES                GOMEZ                    M00000000          004N
0920230511919900253100400JOSE LUIS                DE ANDRES                MARTINEZ                 M00000000          005N
0920230511920000000601400MARIA LUISA              OCHAITA                  ALDERETE                 F00000000          014N
0920230511920000000701200SANTIAGO                 VIANA                    PEREZ                    M00000000          012N
0920230511920000003004103JOSE IGNACIO             MARTIN                   ROMO                     M00000000          026S
0920230511920000003004103MARIA DEL PILAR          RUIZ                     MORANCHEL                F00000000          033S
0920230511920000003004103YOLANDA                  BRUNETE                  DE LA CRUZ               F00000000          024S
0920230511920100000602902JUAN ANTONIO             CALVO                    PADIN                    M00000000          035S
0920230511920100000602902MARIA BELEN              SANZ                     SANZ                     F00000000          023S
0920230511920100003001201LUIS MIGUEL              SANZ                     RODRIGUEZ                M00000000          012S
0920230511920200000600100HILARIO                  LUZON                    ORTIZ                    M00000000          001N
0920230511920200000600100JUAN EMILIO              BARAHONA                 RUIZ                     M00000000          002N
0920230511920200003001403ANGEL                    LALOMA                   RANZ                     M00000000          008S
0920230511920200003001403MIGUEL RUPERTO           LALOMA                   RANZ                     M00000000          011S
0920230511920200003001403VERONICA                 ROMERO                   SALCEDO                  F00000000          009S
0920230511920300000601301FERNANDO                 MORENO                   GUISADO                  M00000000          013N
0920230511920300000601301ZAHARA                   FRANCO                   CLEMENTE                 F00000000          014S
0920230511920300003001702BERNARDINO               DOMINGO                  ESCRIBANO                M00000000          018S
0920230511920300003001702JOSE                     VEGA                     VALLES                   M00000000          017S
0920230511920800000601201ADOLFO                   CABRERA                  ILLESCAS                 M00000000          012S
0920230511920800003002202JOSE RAMON               GIL                      MINGUEZ                  M00000000          024S
0920230511920800003002202MODESTO BENITO           LLORENTE                 ZAMORA                   M00000000          021S
0920230511920800249600700GERARDO                  BAUM                     EIROA                    M00000000          005N
0920230511920800249600700KATIA ISABEL             RUIZ                     JODRA                    F00000000          009N
0920230511920900000600701ALFONSO                  MARTINEZ                 IBAÑEZ                   M00000000          000N
0920230511920900000600701LUIS MIGUEL              BENITO                   CORBO                    M00000000          014S
0920230511920900003001001CESAR                    MARTINEZ                 HERRANZ                  M00000000          001N
0920230511920900003001001RUBEN                    HEREDIA                  GOMEZ-CABRERO            M00000000          020S
0920230511920900253301101ROCIO                    ANDRES                   DE LACOUR                F00000000          015S
0920230511920900253301101VANESA                   ANDRES                   LACOUR                   F00000000          008N
0920230511921000000600902LUIS JAVIER              PASTOR                   MUÑOZ                    M00000000          010S
0920230511921000000600902RICARDO                  VAZQUEZ                  PUERTA                   M00000000          009S
0920230511921000003000400ANA ISABEL               RELLO                    RODRIGUEZ                F00000000          005N
0920230511921000003000400FRANCISCO                PEREZ                    PEREZ                    M00000000          004N
0920230511921000249600601FRANCISCO JAVIER         CHICHARRO                RUIZ                     M00000000          006S
0920230511921300000601501MARCELINO                SANCHEZ                  MALO                     M00000000          014N
0920230511921300000601501MIGUEL ANGEL             HERMOSILLA               LOPEZ                    M00000000          017S
0920230511921300000700500RAMIRO                   HERMOSILLA               LOPEZ                    M00000000          005N
0920230511921300003003202FRANCISCO JAVIER         GARCIA                   CLEMENTE                 M00000000          031S
0920230511921300003003202MARIA DEL ROSARIO        CLEMENTE                 CLEMENTE                 F00000000          033S
0920230511921400000602201AZUCENA                  LARIO                    CHICHARRO                F00000000          028S
0920230511921400000602201DAVID                    NAVAJO                   MARTINEZ                 M00000000          017N
0920230511921400003003302JAVIER                   CASCAJERO                MARCO                    M00000000          034S
0920230511921400003003302MARIO                    RUBIO                    AVILA                    M00000000          032S
0920230511921700000604702JUAN JOSE                MARTINEZ                 VIANA                    M00000000          047S
0920230511921700000604702VICTOR                   GARCIA                   BLANCO                   M00000000          048S
0920230511921700003002201FERNANDO                 LOPEZ                    SAIZ                     M00000000          022S
0920230511921700003002201RAFAEL EUGENIO           PASCUAL                  SAIZ                     M00000000          022N
0920230511921800000601201OSCAR                    MAGRO                    MAGRO                    M00000000          012S
0920230511921800003002402LAUREANO MARIANO         MAGRO                    ESTEBAN                  M00000000          028S
0920230511921800003002402RUBEN                    DE LA FUENTE             ANDRES                   M00000000          021S
0920230511921900000600000JOSE                     NIETO                    LEIVA                    M00000000          000N
0920230511921900003000703JESUS ALBERTO            GARCIA                   ARRAZOLA                 M00000000          005S
0920230511921900003000703JOSE VICENTE             HERRANZ                  HERRANZ                  M00000000          004S
0920230511921900003000703MARIA JESUS              MADRID                   MADRID                   F00000000          006S
0920230511922100000601502JUAN CARLOS              LOPEZ                    RUBIO                    M00000000          015S
0920230511922100000601502SANTOS                   LOPEZ                    COLAS                    M00000000          015S
0920230511922100003001201ANA MARIA                VEGA                     COLAS                    F00000000          012N
0920230511922100003001201OSCAR                    ORTEGA                   CASTILLO                 M00000000          012S
0920230511922600000602502AMELIA                   GARCIA                   CERRADA                  F00000000          021S
0920230511922600000602502CARLOS                   CERRADA                  CERRADA                  M00000000          005N
0920230511922600000602502IONUT                    BOTEZ                                             M00000000          024S
0920230511922600003001401ANGEL                    CANALES                  CERRADA                  M00000000          015S
0920230511922600003001401RAFAEL                   CERRADA                  MORALES                  M00000000          014N
0920230511922700000601201LORENZO                  NAVIO                    LOPEZ                    M00000000          012S
0920230511922700003002002PEDRO                    OREA                     VILLANUEVA               M00000000          020S
0920230511922700003002002TEODORO                  GAONA                    MARTINEZ                 M00000000          020S
0920230511922800000600400ALEJANDRO                LEGANES                  SAEZ                     M00000000          004N
0920230511922800003002003ANTONIO                  MERINO                   MERINO                   M00000000          013S
0920230511922800003002003DAVID                    MORAN                    ROMERO                   M00000000          021S
0920230511922800003002003GEORGE                   HULEA                    DUPU                     M00000000          006S
0920230511922900000601901FERNANDO                 ALONSO                   ALONSO                   M00000000          023S
0920230511922900000601901JULIO                    FERNANDEZ                SANZ                     M00000000          016N
0920230511922900003002902MARIA ELENA              MARTIN                   RUIZ                     F00000000          030S
0920230511922900003002902RAFAEL                   ROBLEDILLO               DEL OLMO                 M00000000          028S
0920230511923100000600603MARIA CARMEN             BERMEJO                  MANZANERO                F00000000          005S
0920230511923100000600603MIGUEL ALFONSO           GALLEGO                  DEL POZO                 M00000000          003S
0920230511923100000600603SERAFIN                  MINGUEZ                  RANZ                     M00000000          004S
0920230511923100003000200MARIO                    DE MIGUEL                DE MINGO                 M00000000          002N
0920230511923200000601401JOSE RAMON               COLLADA                  ARANCE                   M00000000          011N
0920230511923200000601401MARIA GEMA               RUIZ                     RUIZ                     F00000000          017S
0920230511923200003003202ENRIQUE                  COLLADA                  SANCHEZ                  M00000000          035S
0920230511923200003003202VERONICA                 HERRANZ                  LOPEZ                    F00000000          030S
0920230511923400000603302JUAN ANTONIO             MARTIN                   VELA                     M00000000          036S
0920230511923400000603302VICTOR                   ALONSO                   SOMOLINOS                M00000000          030S
0920230511923400003001401CARLOS                   ROBLEDO                  ELVIRA                   M00000000          014N
0920230511923400003001401NOELIA                   GARCIA                   ROBLEDILLO               F00000000          015S
0920230511923700000601701ANGEL                    GARCIA                   BENAVIDES                M00000000          017N
0920230511923700000601701SANTIAGO                 BENAVIDES                GIL                      M00000000          018S
0920230511923700003002102BARTOLOME                RODRIGUEZ                HERNANDEZ                M00000000          021S
0920230511923700003002102JORGE                    TORRICO                  RAMIRO                   M00000000          022S
0920230511923800000600400JESUS MANUEL             GONZALEZ                 MORAÑO                   M00000000          005N
0920230511923800000600400MARIA                    TRIGO                    DE MINGO                 F00000000          004N
0920230511923800003003002MARIA TERESA             PEREZ                    FERNANDEZ                F00000000          032S
0920230511923800003003002MATILDE                  GOMEZ                    OSUNA                    F00000000          028S
0920230511923800249600801ANA MARIA                SANCHEZ                  ZARCO                    F00000000          006N
0920230511923800249600801CLARA AURELIA            LEAL                     VALLADARES               F00000000          011S
0920230511924000000600901LORENA                   LOPEZ                    MORENO                   F00000000          009S
0920230511924000000700800MANUEL                   MUÑOZ                    ALONSO                   M00000000          008N
0920230511924000003001402CARLOS                   LOPEZ                    ACEVEDA                  M00000000          013S
0920230511924000003001402JUAN RAMON               MUÑOZ                    GARCIA                   M00000000          016S
0920230511924100000601903DANIEL                   OLMEDILLAS               REDONDO                  M00000000          011S
0920230511924100000601903FELIX                    OLMEDILLAS               MORENO                   M00000000          011S
0920230511924100000601903IVAN                     CASADO                   MANGADA                  M00000000          017S
0920230511924100003000100ANGEL FRANCISCO          FERNANDEZ-MONTES         GONZALEZ                 M00000000          001N
0920230511924300000602201ENRIQUE                  LOPEZ                    CHECA                    M00000000          022S
0920230511924300003001101JOSE ALFREDO             BARRA                    CLEMENTE                 M00000000          011S
0920230511924300254002101JUAN JOSE                ABANADES                 HERRANZ                  M00000000          021S
0920230511924300254100100ARTURO JOSE              DE PABLO                 HERRANZ                  M00000000          001N
0920230511924400000602501GABINO                   ABANADES                 GUERRERO                 M00000000          028S
0920230511924400000602501JOSE ANTONIO             VENTURA                  DEL AMO                  M00000000          023N
0920230511924400003005002JORGE                    ARROYO                   LOPEZ                    M00000000          052S
0920230511924400003005002MAMERTO                  DIAZ                     SOTOCA                   M00000000          048S
0920230511924600000600000MARIO                    CHECA                    ABRIL                    M00000000          000N
